日付,始値,高値,安値,終値,13週平均,26週平均,VWAP,出来高,13週平均,26週平均,売残,買残,倍率
20050422,     3654.5,     3654.5,     3499.9,     3554.5,     3630.9,    3569.08,         --,         590370,      458513.23,      415326.76,              0,              0,          0
20050415,     3672.7,     3836.3,     3645.4,     3654.5,    3627.03,    3562.05,         --,         500390,      437272.23,      414418.88,              0,              0,          0
20050408,       3709,     3745.4,     3654.5,     3663.6,    3625.63,    3551.81,         --,         276100,      412537.46,      409218.42,              0,              0,          0
20050401,     3818.1,     3890.9,     3663.6,     3718.1,    3624.16,    3545.68,         --,         643280,      403510.69,      421393.76,              0,              0,          0
20050325,     3702.4,     3743.7,     3677.6,     3735.5,    3624.23,    3537.45,         --,         419870,      369850.69,      414564.88,              0,              0,          0
20050318,     3677.6,     3727.2,     3636.3,     3727.2,    3619.15,    3524.41,         --,         295240,      371209.61,      411898.23,              0,              0,          0
20050311,     3694.2,       3719,     3619.8,     3652.8,    3608.34,     3517.1,         --,         524173,      384212.46,      413345.57,              0,              0,          0
20050304,       3595,     3710.7,     3553.7,     3694.2,    3588.63,    3511.06,         --,         557569,      374653.38,      428526.42,              0,              0,          0
20050225,     3553.7,     3586.7,     3495.8,     3553.7,     3570.2,    3500.89,         --,         308187,         387982,      421066.26,              0,              0,          0
20050218,     3611.5,     3652.8,     3487.5,     3553.7,     3547.3,    3497.71,         --,         365783,      395260.61,      433850.42,              0,              0,          0
20050210,     3644.6,     3760.3,     3570.2,     3603.2,    3537.13,    3494.85,         --,         374858,      387237.38,       448305.3,              0,              0,          0
20050204,     3462.8,     3636.3,       3438,     3636.3,    3525.69,    3495.49,         --,         622667,      383421.23,      486234.23,              0,              0,          0
20050128,     3512.3,     3561.9,       3438,     3454.5,     3509.8,    3484.36,         --,         482185,         369078,      482362.23,              0,              0,          0
20050121,     3636.3,     3677.6,     3479.3,     3504.1,    3507.25,    3481.18,         --,         314237,       372140.3,      492098.11,              0,              0,          0
20050114,     3661.1,     3677.6,     3561.9,     3636.3,    3497.07,    3474.83,         --,         178838,      391565.53,      501149.88,              0,              0,          0
20050107,     3685.9,       3719,     3619.8,     3644.6,       3478,    3465.93,         --,         158752,      405899.38,      521901.42,              0,              0,          0
20041230,     3669.4,       3719,     3619.8,       3719,     3467.2,    3457.03,         --,         205700,      439276.84,      543620.96,              0,              0,          0
20041224,     3553.7,       3719,     3512.3,     3669.4,    3450.66,    3448.44,         --,         437536,      459279.07,      568146.76,              0,              0,          0
20041217,     3404.9,     3586.7,     3396.6,     3586.7,    3429.68,    3443.67,         --,         464277,      452586.84,      584174.65,              0,              0,          0
20041210,     3454.5,     3454.5,     3371.8,     3396.6,    3425.86,    3446.53,         --,         399905,      442478.69,      595976.84,              0,              0,          0
20041203,     3256.1,     3462.8,     3239.6,     3454.5,     3433.5,    3447.49,         --,         730841,      482399.46,       617542.8,              0,              0,          0
20041126,     3380.1,     3396.6,     3247.9,     3256.1,    3431.59,    3438.27,         --,         402809,      454150.53,      612684.19,              0,              0,          0
20041119,     3462.8,     3495.8,     3404.9,     3421.4,    3448.12,    3433.18,         --,         261481,      472440.23,      626710.92,              0,              0,          0
20041112,     3446.2,     3454.5,     3380.1,     3454.5,    3452.57,    3420.15,         --,         325248,      509373.23,      651590.42,              0,              0,          0
20041105,     3429.7,     3446.2,     3371.8,     3429.7,    3465.29,    3409.66,         --,         436205,      589047.23,      683194.76,              0,              0,          0
20041029,     3429.7,     3462.8,     3347.1,     3421.4,    3458.93,    3396.95,         --,         521995,      595646.46,      675450.76,              0,              0,          0
20041022,     3421.4,       3471,       3314,     3371.8,    3455.12,    3384.24,         --,         566765,      612055.92,      688220.92,              0,              0,          0
20041015,     3545.4,     3545.4,     3380.1,     3388.4,    3452.58,    3378.52,         --,         365178,      610734.23,      688751.46,              0,              0,          0
20041008,     3520.6,     3603.2,     3487.5,     3504.1,    3453.85,    3375.02,         --,         592659,      637903.46,      716013.76,              0,              0,          0
20041001,     3421.4,     3528.9,     3355.3,     3504.1,    3446.86,    3361.99,         --,         465729,      647965.07,      729756.57,              0,              0,          0
20040924,     3537.1,     3537.1,     3363.6,     3396.6,    3446.22,    3352.13,         --,         350537,      677014.46,      738575.65,              0,              0,          0
20040917,     3495.8,       3595,     3495.8,     3537.1,    3457.66,    3344.19,         --,         332871,      715762.46,      759369.11,              0,              0,          0
20040910,     3454.5,     3652.8,     3454.5,     3495.8,     3467.2,    3324.02,         --,         918875,         749475,      793970.57,              0,              0,          0
20040903,     3462.8,     3512.3,     3421.4,     3429.7,    3461.48,    3299.37,         --,         363605,      752686.15,      788351.53,              0,              0,          0
20040827,     3495.8,     3520.6,     3421.4,       3471,    3444.95,    3275.24,         --,         640575,      771217.84,      808322.65,              0,              0,          0
20040820,     3578.5,     3669.4,     3454.5,     3479.3,    3418.25,     3247.5,         --,         741610,      780981.61,      813218.07,              0,              0,          0
20040813,       3314,       3752,       3314,     3619.8,    3387.73,    3215.11,         --,        1361010,      793807.61,      806031.61,              0,              0,          0
20040806,     3380.1,     3429.7,     3289.2,     3347.1,    3354.04,    3176.15,         --,         521995,       777342.3,         772529,              0,              0,          0
20040730,     3305.7,     3396.6,     3239.6,     3371.8,    3334.96,    3148.26,         --,         735318,      755255.07,      777603.11,              0,              0,          0
20040723,     3413.2,     3413.2,     3247.9,     3338.8,    3313.36,    3122.61,         --,         549583,      764385.92,      780252.11,              0,              0,          0
20040716,     3528.9,     3528.9,     3239.6,     3404.9,    3304.46,    3099.08,         --,         718378,      766768.69,      776289.34,              0,              0,          0
20040709,     3504.1,     3528.9,     3355.3,     3413.2,     3296.2,    3073.02,         --,         723460,      794124.07,       774112.3,              0,              0,          0
20040702,     3545.4,     3611.5,     3413.2,     3495.8,    3277.12,    3048.95,         --,         843371,      811548.07,      761967.15,              0,              0,          0
20040625,     3636.3,     3710.7,     3545.4,     3545.4,    3258.05,    3026.03,         --,         854261,      800136.84,      731285.69,              0,              0,          0
20040618,     3454.5,     3702.4,       3438,     3661.1,    3230.71,    2999.76,         --,         771134,      802975.76,      709215.73,              0,              0,          0
20040611,     3256.1,       3471,     3247.9,     3421.4,    3180.83,    2965.87,         --,         960620,      838466.15,       692984.5,              0,              0,          0
20040604,     3123.9,     3247.9,     3090.9,     3214.8,    3137.26,    2942.06,         --,         604517,      824016.92,       670729.8,              0,              0,          0
20040528,     3090.9,     3140.4,     3024.7,     3123.9,    3105.53,    2926.48,         --,         767504,      845427.46,       666297.5,              0,              0,          0
20040521,     3140.4,     3206.6,     3041.3,     3082.6,    3076.75,    2917.58,         --,         908348,      845454.53,      657034.96,              0,              0,          0
20040514,     3090.9,     3264.4,     3057.8,     3181.8,    3042.48,    2908.54,         --,        1146961,      818255.61,      640261.57,              0,              0,          0
20040507,     3099.1,     3132.2,     3041.3,     3099.1,    2998.26,    2891.34,         --,         234861,      767715.69,      610952.53,              0,              0,          0
20040430,       3190,     3198.3,     3057.8,     3090.9,    2961.56,    2877.91,         --,         854019,      799951.15,      621454.46,              0,              0,          0
20040423,     3305.7,     3330.5,       3190,     3223.1,    2931.86,    2860.45,         --,         580559,       796118.3,      606002.76,              0,              0,          0
20040416,     3173.5,     3363.6,     3082.6,     3297.5,    2893.71,    2842.25,         --,        1073998,         785810,      602706.92,              0,              0,          0
20040409,     3256.1,     3289.2,     3115.6,     3165.2,    2849.84,    2822.63,         --,         949972,      754100.53,       573214.5,              0,              0,          0
20040402,     3181.8,     3338.8,     3090.9,     3247.9,    2820.77,    2809.25,         --,         695025,      712386.23,         552900,              0,              0,          0
20040326,     2997.7,     3256.1,     2990.2,       3190,    2794.01,    2792.69,         --,         891167,      662434.53,      544259.65,              0,              0,          0
20040319,     2877.5,     3057.8,     2862.5,     3012.7,    2768.82,    2778.07,         --,        1232509,      615455.69,       524164.3,              0,              0,          0
20040312,     2817.4,       2870,     2809.9,     2854.9,     2750.9,    2772.87,         --,         772780,      547502.84,      504526.88,              0,              0,          0
20040305,     2757.3,     2832.4,     2742.2,     2802.3,    2746.86,    2765.65,         --,         882854,      517442.69,      503605.42,              0,              0,          0
20040227,     2652.1,     2764.8,     2637.1,     2749.8,    2747.44,    2763.05,         --,         767856,      487167.53,      486225.61,              0,              0,          0
20040220,       2622,     2719.7,       2607,     2637.1,    2758.42,    2763.63,         --,         554762,      468615.38,      470483.92,              0,              0,          0
20040213,     2637.1,     2652.1,     2599.5,       2607,     2774.6,    2769.11,         --,         489942,      462267.53,      461975.73,              0,              0,          0
20040206,     2742.2,     2742.2,     2614.5,       2622,    2784.42,    2773.45,         --,         653922,      454189.38,      458044.15,              0,              0,          0
20040130,     2712.2,     2757.3,     2697.2,     2704.7,    2794.25,    2775.18,         --,         804192,      442957.76,      445036.15,              0,              0,          0
20040123,     2787.3,     2809.9,     2719.7,     2727.2,    2789.05,    2773.16,         --,         446551,      415887.23,      423473.88,              0,              0,          0
20040116,     2779.8,     2809.9,     2697.2,     2727.2,    2790.79,     2772.3,         --,         661775,      419603.84,      414556.15,              0,              0,          0
20040109,     2922.6,     2982.7,     2772.3,     2787.3,    2795.41,     2774.9,         --,         407686,      392328.46,      404123.11,              0,              0,          0
20031230,     2824.9,     2922.6,     2824.9,       2900,    2797.73,    2773.74,         --,          45653,      393413.76,      401312.65,              0,              0,          0
20031226,     2779.8,     2877.5,     2764.8,     2862.5,    2791.37,    2771.43,         --,         280442,      426084.76,      413527.15,              0,              0,          0
20031219,     2809.9,     2847.4,     2697.2,     2779.8,    2787.33,    2771.72,         --,         349122,      432872.92,      420827.19,              0,              0,          0
20031212,     2764.8,     2862.5,     2734.7,     2802.3,    2794.84,    2775.19,         --,         381998,      461550.92,       428096.5,              0,              0,          0
20031205,     2922.6,     2967.6,     2787.3,     2809.9,    2784.44,    2773.75,         --,         489277,      489768.15,      442589.07,              0,              0,          0
20031128,     2854.9,     2945.1,     2839.9,     2892.5,    2778.66,    2771.14,         --,         526678,      485283.69,      446203.23,              0,              0,          0
20031121,     2742.2,     2847.4,     2659.6,     2847.4,    2768.83,    2767.67,         --,         472240,      472352.46,      441043.03,              0,              0,          0
20031114,     2764.8,     2779.8,     2644.6,     2734.7,    2763.63,    2770.56,         --,         384926,      461683.92,      445885.84,              0,              0,          0
20031107,     2689.6,     2764.8,       2592,     2749.8,    2762.48,     2772.3,         --,         507911,      461898.92,      458960.38,              0,              0,          0
20031031,     2712.2,     2749.8,       2607,     2637.1,    2756.12,    2783.57,         --,         452275,      447114.53,       464130.8,              0,              0,          0
20031024,     2832.4,     2839.9,     2674.6,     2749.8,    2757.27,    2796.57,         --,         494867,      431060.53,      460132.65,              0,              0,          0
20031017,     2779.8,     2809.9,     2712.2,     2787.3,     2753.8,    2800.03,         --,         307195,      409508.46,      458535.42,              0,              0,          0
20031010,     2817.4,     2854.9,     2764.8,     2817.4,    2754.38,    2800.03,         --,         421795,      415917.76,      456636.19,              0,              0,          0
20031003,     2839.9,     2854.9,     2742.2,     2817.4,    2749.76,    2802.06,         --,         470376,      409211.53,      456851.19,              0,              0,          0
20030926,     2854.9,     2892.5,     2764.8,     2809.9,    2751.49,     2800.9,         --,         368688,      400969.53,      462349.26,              0,              0,          0
20030919,     2689.6,       2915,     2667.1,     2877.5,    2756.11,    2798.88,         --,         721936,      408781.46,      474998.92,              0,              0,          0
20030912,     2719.7,     2742.2,     2644.6,     2667.1,    2755.53,    2786.45,         --,         748822,      394642.07,      460997.76,              0,              0,          0
20030905,     2817.4,     2817.4,     2712.2,     2734.7,    2763.05,     2779.8,         --,         430979,         395410,      441406.42,              0,              0,          0
20030829,     2787.3,     2817.4,     2704.7,     2764.8,    2763.63,    2771.13,         --,         358572,      407122.76,      433062.03,              0,              0,          0
20030822,     2779.8,       2870,     2742.2,     2779.8,    2766.51,    2763.33,         --,         333549,      409733.61,      431746.38,              0,              0,          0
20030815,     2667.1,     2787.3,     2652.1,     2719.7,     2777.5,    2754.66,         --,         387721,      430087.76,      432478.42,              0,              0,          0
20030808,     2689.6,     2719.7,     2629.5,     2667.1,    2782.12,     2753.8,         --,         315714,      456021.84,      423212.57,              0,              0,          0
20030801,     2727.2,     2757.3,     2644.6,     2652.1,    2811.02,    2756.98,         --,         243573,      481147.07,      418052.34,              0,              0,          0
20030725,     2832.4,     2832.4,     2704.7,     2704.7,    2835.86,    2755.53,         --,         214690,      489204.76,      417125.76,              0,              0,          0
20030718,     2787.3,     2862.5,     2727.2,     2794.8,    2846.26,    2753.22,         --,         390516,      507562.38,      429667.92,              0,              0,          0
20030711,     2817.4,       2885,     2742.2,     2757.3,    2845.69,    2748.88,         --,         334614,      497354.61,      420135.88,              0,              0,          0
20030704,     2907.5,     2982.7,     2809.9,     2839.9,    2854.36,    2748.01,         --,         363230,      504490.84,      417310.03,              0,              0,          0
20030627,     2930.1,     3012.7,     2802.3,       2870,    2850.31,    2748.01,         --,         470243,         523729,      404215.03,              0,              0,          0
20030620,     2764.8,     2907.5,     2727.2,       2870,    2841.64,    2745.99,         --,         538124,      541216.38,      394078.92,              0,              0,          0
20030613,     2757.3,     2787.3,     2629.5,     2764.8,    2817.36,    2736.16,         --,         758805,      527353.46,      384557.15,              0,              0,          0
20030606,     2794.8,       2870,     2742.2,     2742.2,    2796.56,    2734.43,         --,         583245,      487402.84,      368016.84,              0,              0,          0
20030530,     2945.1,     2952.6,     2764.8,     2802.3,    2778.64,    2732.12,         --,         392513,       459001.3,      358121.34,              0,              0,          0
20030523,     2779.8,     2997.7,     2742.2,     2922.6,    2760.15,    2730.68,         --,         598153,      453759.15,         360983,              0,              0,          0
20030516,     3042.8,     3110.4,     2764.8,     2779.8,    2731.83,    2728.07,         --,         724864,      434869.07,       351947.5,              0,              0,          0
20030509,     2967.6,     3125.4,     2967.6,     3042.8,    2725.47,    2731.25,         --,         642342,       390403.3,       334101.8,              0,              0,          0
20030502,     2839.9,     3005.2,     2802.3,     2975.1,    2702.93,    2724.61,         --,         348323,      354957.61,      321160.34,              0,              0,          0
20030425,     2794.8,       2870,     2689.6,     2839.9,     2675.2,    2716.23,         --,         453339,      345046.76,      317515.46,              0,              0,          0
20030418,     2877.5,       2885,     2772.3,     2787.3,    2660.17,    2718.83,         --,         257815,      351773.46,      316880.69,              0,              0,          0
20030411,     2779.8,     2877.5,     2659.6,       2870,    2652.08,    2719.12,         --,         427385,      342917.15,      316849.96,              0,              0,          0
20030404,     2779.8,     2817.4,     2727.2,     2787.3,    2641.67,    2703.22,         --,         613326,      330129.23,      312698.23,              0,              0,          0
20030328,       2592,     2764.8,     2546.9,     2757.3,    2645.72,     2698.6,         --,         697579,      284701.07,      302700.34,              0,              0,          0
20030320,     2546.9,     2569.4,     2441.7,     2554.4,    2650.34,    2704.09,         --,         357906,      246941.46,      284731.76,              0,              0,          0
20030314,     2509.3,     2554.4,     2411.7,     2494.3,    2654.96,    2711.97,         --,         239447,      241760.84,      281693.53,              0,              0,          0
20030307,     2599.5,     2614.5,     2509.3,     2509.3,     2672.3,    2723.21,         --,         214025,      248630.84,      296669.92,              0,              0,          0
20030228,       2592,       2622,     2456.7,     2561.9,     2685.6,    2722.06,         --,         324365,      257241.38,      301660.19,              0,              0,          0
20030221,     2704.7,     2847.4,     2554.4,     2554.4,     2701.2,    2721.77,         --,         352582,      268206.84,      300948.11,              0,              0,          0
20030214,     2749.8,     2764.8,     2652.1,     2697.2,    2724.32,    2721.51,         --,         146809,      269025.92,       303216.5,              0,              0,          0
20030207,       2622,     2772.3,     2614.5,     2749.8,    2737.03,    2722.58,         --,         181548,       277800.3,      307103.57,              0,              0,          0
20030131,     2629.5,     2667.1,       2592,     2614.5,    2746.28,    2724.53,         --,         219482,      287363.07,      316237.38,              0,              0,          0
20030124,     2652.1,     2704.7,       2607,     2644.6,    2757.26,       2728,         --,         540786,      289984.15,      321485.15,              0,              0,          0
20030117,     2704.7,     2779.8,     2674.6,     2682.1,    2777.49,    2728.99,         --,         142683,      281987.92,      316452.96,              0,              0,          0
20030110,     2877.5,     2907.5,     2667.1,     2734.7,    2786.16,    2731.17,         --,         261142,      290782.76,      366527.96,              0,              0,          0
20021230,     2847.4,     2847.4,     2779.8,     2839.9,    2764.77,    2726.08,         --,          22760,      295267.23,      390625.84,              0,              0,          0
20021227,     2667.1,     2817.4,       2607,     2817.4,    2751.48,    2711.16,         --,         206704,      320699.61,      415935.42,               ,               ,           
20021220,     2704.7,     2719.7,     2531.9,     2614.5,    2757.83,    2699.46,         --,         290558,      322522.07,      421590.15,              0,              0,          0
20021213,     2682.1,     2772.3,     2652.1,     2719.7,    2768.97,    2695.58,         --,         328757,      321626.23,      418326.61,              0,              0,          0
20021206,     2817.4,     2817.4,     2667.1,     2682.1,    2774.12,    2692.11,         --,         325962,         344709,       418977.3,              0,              0,          0
20021129,     2862.5,       2870,     2637.1,     2764.8,    2758.52,    2689.82,         --,         466916,         346079,      415624.73,              0,              0,          0
20021122,       2885,     2945.1,     2817.4,     2854.9,    2742.33,    2685.41,         --,         363230,      333689.38,      406169.46,              0,              0,          0
20021115,     2832.4,       2915,     2742.2,     2862.5,     2718.7,    2679.36,         --,         260876,      337407.07,      407397.61,              0,              0,          0
20021108,     2779.8,     2930.1,     2779.8,       2870,    2708.13,    2672.25,         --,         305864,      336406.84,       415175.3,              0,              0,          0
20021101,       2915,     2990.2,     2757.3,     2757.3,    2702.77,    2664.05,         --,         253556,      345111.69,      410500.92,              0,              0,          0
20021025,     2817.4,       2915,     2689.6,     2907.5,    2698.73,     2661.5,         --,         436835,      352986.15,      402770.34,              0,              0,          0
20021018,     2479.3,     2817.4,     2479.3,     2794.8,     2680.5,    2654.49,         --,         257016,         350918,      400283.42,              0,              0,          0
20021011,     2704.7,     2704.7,     2449.2,     2456.7,    2676.19,    2651.81,         --,         319440,      442273.15,       405579.8,              0,              0,          0
20021004,     2862.5,       2900,       2622,     2667.1,    2687.38,     2656.1,         --,         353381,      485984.46,       417169.8,              0,              0,          0
20020927,       2732,     3005.2,     2718.3,       2900,    2670.83,    2645.46,         --,         230396,      511171.23,      417825.07,              0,              0,          0
20020920,     2786.6,     2834.4,     2711.5,     2759.3,     2641.1,    2622.97,         --,         278912,      520658.23,      418215.69,              0,              0,          0
20020913,     2492.9,       2814,     2472.4,     2786.6,    2622.18,    2609.58,         --,         628833,         515027,      438499.19,              0,              0,          0
20020906,     2554.4,     2554.4,     2431.5,     2479.3,     2610.1,    2591.19,         --,         343772,      493245.61,      450257.07,              0,              0,          0
20020830,     2540.7,     2588.6,     2527.1,     2554.4,    2621.13,    2578.58,         --,         305851,      485170.46,         455556,              0,              0,          0
20020823,     2725.2,     2725.2,     2547.6,     2547.6,    2628.48,    2563.86,         --,         411560,      478649.53,      458129.46,              0,              0,          0
20020816,     2800.3,     2827.6,     2704.7,     2725.2,    2640.03,    2553.36,         --,         247873,      477388.15,      451529.69,              0,              0,          0
20020809,     2718.3,     2807.1,     2704.7,     2800.3,    2636.36,    2540.22,         --,         419027,      493943.76,      451974.53,              0,              0,          0
20020802,     2704.7,     2779.8,     2677.4,     2704.7,    2625.33,    2523.93,         --,         355924,      475890.15,      442255.11,              0,              0,          0
20020726,     2670.5,       2732,     2636.4,     2670.5,    2624.27,    2509.22,         --,         409949,      452554.53,       432884.8,              0,              0,          0
20020719,     2561.2,     2827.6,     2561.2,     2738.8,    2628.48,    2504.23,         --,        1444633,      449648.84,      424167.76,              0,              0,          0
20020712,     2472.4,       2650,     2445.1,     2602.2,    2627.43,    2496.09,         --,         887687,      368886.46,      372946.57,              0,              0,          0
20020705,     2479.3,     2527.1,     2431.5,       2452,    2624.81,    2491.88,         --,         680809,      348355.15,      347043.15,              0,              0,          0
20020628,     2506.6,     2547.6,     2424.6,     2513.4,    2620.08,    2495.56,         --,         353727,      324478.92,      321319.92,              0,              0,          0
20020621,     2540.7,     2629.5,     2499.8,     2513.4,    2604.85,    2495.56,         --,         205706,      315773.15,      310423.61,              0,              0,          0
20020614,     2629.5,     2656.9,     2568.1,     2629.5,    2596.97,    2496.61,         --,         345675,      361971.38,      308531.53,              0,              0,          0
20020607,     2663.7,     2725.2,     2540.7,     2622.7,    2572.28,    2493.46,         --,         238795,      407268.53,         308402,              0,              0,          0
20020531,     2697.8,     2718.3,     2568.1,       2650,    2536.03,    2489.78,         --,         221079,      425941.53,      315125.61,              0,              0,          0
20020524,     2745.7,     2766.1,     2629.5,     2697.8,    2499.25,    2482.95,         --,         395162,      437609.38,      317834.23,              0,              0,          0
20020517,     2622.7,     2704.7,     2465.6,     2677.4,    2466.68,    2475.07,         --,         463096,      425671.23,      311431.57,              0,              0,          0
20020510,     2725.2,     2752.5,       2650,     2656.9,    2444.09,     2470.6,         --,         184330,       410005.3,       302534.3,              0,              0,          0
20020502,       2691,     2752.5,     2643.2,       2691,    2422.54,    2465.87,         --,          52561,      408620.07,      303654.92,              0,              0,          0
20020426,     2711.5,       2814,     2677.4,     2725.2,    2394.17,    2461.67,         --,         372175,      413215.07,      307726.26,              0,              0,          0
20020419,     2588.6,       2732,     2527.1,     2725.2,    2379.98,    2463.24,         --,         394722,      398686.69,      305563.92,              0,              0,          0
20020412,     2397.3,     2574.9,     2342.7,     2568.1,    2364.74,    2458.25,         --,         620780,      377006.69,       298840.3,              0,              0,          0
20020405,     2356.3,     2479.3,     2301.7,     2390.5,    2358.96,    2460.61,         --,         370418,      345731.15,      283253.23,              0,              0,          0
20020329,       2411,     2472.4,     2315.4,     2315.4,    2371.04,    2470.07,         --,         240552,      318160.92,      292505.26,              0,              0,          0
20020322,     2376.8,     2533.9,     2294.9,       2411,    2386.27,    2486.09,         --,         806283,      305074.07,      289976.88,              0,              0,          0
20020315,     2206.1,     2397.3,     2185.6,     2308.5,    2396.25,    2493.62,         --,         934538,      255091.69,      273143.07,              0,              0,          0
20020308,     2185.6,     2226.6,     2151.4,     2151.4,    2414.64,    2503.56,         --,         481544,      209535.46,      244700.03,              0,              0,          0
20020301,     2274.4,     2274.4,     2110.5,     2171.9,    2443.54,    2519.32,         --,         372761,      204309.69,      237078.84,              0,              0,          0
20020222,     2383.7,     2390.5,     2226.6,     2274.4,    2466.66,    2531.01,         --,         239966,      198059.07,      240811.26,              0,              0,          0
20020215,       2411,     2492.9,     2349.5,     2383.7,    2483.46,    2545.11,         --,         259439,      197191.92,       243569.5,              0,              0,          0
20020208,       2329,     2458.8,     2322.2,     2376.8,    2497.12,    2553.03,         --,         166322,       195063.3,      245240.88,              0,              0,          0
20020201,     2540.7,     2554.4,     2322.2,     2322.2,     2509.2,    2559.91,         --,         112296,      198689.76,      249669.26,              0,              0,          0
20020125,     2554.4,     2588.6,     2499.8,     2540.7,    2529.16,    2565.82,         --,         183306,      202237.46,      253384.76,              0,              0,          0
20020118,     2479.3,     2540.7,     2472.4,     2527.1,     2546.5,    2563.98,         --,         112882,      212441.15,      257024.76,              0,              0,          0
20020111,     2527.1,     2561.2,     2438.3,     2492.9,    2551.76,    2565.29,         --,         214198,      220673.92,      263697.76,              0,              0,          0
20020104,     2527.1,     2547.6,     2499.8,     2547.6,    2562.26,     2567.7,         --,          12005,       220775.3,      269406.73,              0,              0,          0
20011228,     2581.7,     2581.7,     2472.4,     2513.4,     2569.1,    2564.94,         --,          70423,      266849.61,      283203.19,              0,              0,          0
20011221,     2445.1,     2561.2,     2390.5,     2540.7,    2585.91,    2561.96,         --,         156512,      274879.69,      304537.57,              0,              0,          0
20011214,     2527.1,     2588.6,     2472.4,     2547.6,       2591,    2555.31,         --,         342307,      291194.46,      360125.42,              0,              0,          0
20011207,     2506.6,     2561.2,       2411,     2527.1,    2592.48,    2545.33,         --,         413609,      279864.61,       372658.3,              0,              0,          0
20011130,     2397.3,     2595.4,     2397.3,     2472.4,     2595.1,    2534.16,         --,         291503,         269848,      367305.38,              0,              0,          0
20011122,     2527.1,     2554.4,     2342.7,     2492.9,    2595.37,    2526.41,         --,         228693,      283563.46,      359465.69,              0,              0,          0
20011116,     2540.7,     2581.7,       2452,     2561.2,    2606.76,    2520.94,         --,         231767,      289947.07,      354852.65,              0,              0,          0
20011109,     2622.7,       2650,     2486.1,     2533.9,    2608.95,    2516.13,         --,         213466,      295418.46,      349134.76,              0,              0,          0
20011102,     2766.1,     2800.3,     2574.9,     2581.7,    2610.61,     2512.8,         --,         158416,      300648.76,      345174.96,              0,              0,          0
20011026,     2609.1,     2868.6,     2609.1,     2766.1,    2602.47,    2507.63,         --,         315954,      304532.07,      340169.96,              0,              0,          0
20011019,     2609.1,     2677.4,     2574.9,     2595.4,    2581.46,    2494.28,         --,         219908,      301608.38,      334126.57,              0,              0,          0
20011012,     2670.5,     2697.8,     2588.6,     2629.5,    2578.83,    2489.03,         --,         215516,      306721.61,      328621.57,              0,              0,          0
20011005,     2745.7,     2991.5,     2527.1,     2636.4,    2573.13,    2477.43,         --,         610971,      318038.15,       324204.5,              0,              0,          0
20010928,     2738.8,     2820.8,     2629.5,       2732,    2560.79,    2468.41,         --,         174814,      299556.76,      304949.26,              0,              0,          0
20010921,     2555.5,     2646.6,     2447.4,     2606.8,    2538.02,    2457.68,         --,         368604,      334195.46,      313098.76,              0,              0,          0
20010914,     2561.2,     2618.1,     2470.2,     2566.9,    2519.63,    2444.98,         --,         195019,      429056.38,      307523.88,              0,              0,          0
20010907,     2555.5,     2561.2,     2498.6,     2561.2,    2498.17,    2441.48,         --,         283393,         465452,      312875.76,              0,              0,          0
20010831,     2640.9,     2669.4,     2458.8,     2475.9,    2473.22,     2437.1,         --,         469804,      464762.76,      314193.46,              0,              0,          0
20010824,     2589.7,     2663.7,     2561.2,     2640.9,    2457.46,    2438.41,         --,         311680,      435367.92,      313862.34,              0,              0,          0
20010817,     2538.5,     2606.8,     2447.4,     2589.7,    2435.13,    2432.94,         --,         302895,      419758.23,      316538.26,              0,              0,          0
20010810,     2498.6,     2572.6,     2447.4,     2555.5,     2423.3,    2425.06,         --,         281460,      402851.07,      324153.88,              0,              0,          0
20010803,     2498.6,     2561.2,     2430.3,     2475.9,    2414.99,    2415.43,         --,         208899,      389701.15,      332857.46,              0,              0,          0
20010727,     2504.3,     2549.8,     2299.4,     2492.9,     2412.8,    2402.73,         --,         277946,      375807.84,      331066.73,              0,              0,          0
20010719,     2532.8,     2561.2,     2447.4,     2561.2,     2407.1,    2388.28,         --,         286380,      366644.76,      327573.15,              0,              0,          0
20010713,     2447.4,     2555.5,     2390.5,     2555.5,    2399.23,    2374.93,         --,         362631,      350521.53,      345365.46,              0,              0,          0
20010706,     2322.2,     2504.3,     2322.2,     2475.9,    2381.72,    2350.85,         --,         370713,      330370.84,      340729.84,              0,              0,          0
20010629,     2373.4,     2447.4,     2339.3,       2436,    2376.03,    2342.53,         --,         625117,      310341.76,       327539.3,              0,              0,          0
20010622,     2276.6,     2413.2,     2242.5,     2367.7,    2377.34,    2332.68,         --,        1601796,      292002.07,      308753.61,              0,              0,          0
20010615,     2248.2,     2316.5,     2174.2,       2288,    2370.33,    2326.99,         --,         668162,      185991.38,      263647.73,              0,              0,          0
20010608,     2276.6,     2305.1,     2117.3,     2236.8,    2384.79,    2328.96,         --,         274433,      160299.53,      255275.23,              0,              0,          0
20010601,     2322.2,     2356.3,     2248.2,       2271,    2400.99,    2336.84,         --,          87671,      163624.15,       295745.5,              0,              0,          0
20010525,     2379.1,       2436,     2305.1,     2350.6,    2419.37,    2342.31,         --,         108754,      192356.76,         318714,              0,              0,          0
20010518,     2447.4,     2447.4,     2327.9,       2436,    2430.76,    2336.18,         --,          83102,       213318.3,         328019,              0,              0,          0
20010511,     2407.6,     2447.4,     2339.3,     2447.4,    2426.82,    2327.86,         --,         110511,      245456.69,      332039.69,              0,              0,          0
